age,education,marital-status,relationship,sex,income
31.0,11th,Never-married,Unmarried,Male,<=50K
51.0,7th-8th,Never-married,Unmarried,Female,>50K
32.0,Some-college,Divorced,Husband,Male,<=50K
31.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
42.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
22.0,Bachelors,Divorced,Unmarried,Female,<=50K
25.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
25.0,HS-grad,Never-married,Husband,Male,<=50K
49.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
51.0,1st-4th,Never-married,Not-in-family,Male,<=50K
19.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
51.0,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
24.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
47.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
21.0,12th,Married-civ-spouse,Husband,Male,<=50K
45.0,Some-college,Divorced,Own-child,Male,<=50K
50.0,HS-grad,Never-married,Husband,Male,>50K
18.0,Assoc-voc,Never-married,Unmarried,Male,<=50K
23.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
49.0,HS-grad,Never-married,Husband,Male,<=50K
31.0,Masters,Never-married,Husband,Male,<=50K
53.0,11th,Married-civ-spouse,Husband,Male,<=50K
20.0,HS-grad,Never-married,Own-child,Male,<=50K
32.0,HS-grad,Never-married,Not-in-family,Male,<=50K
53.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
37.0,Some-college,Married-civ-spouse,Unmarried,Female,<=50K
66.0,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
21.0,Masters,Never-married,Husband,Female,>50K
30.0,Assoc-acdm,Married-civ-spouse,Husband,Female,>50K
40.0,10th,Married-civ-spouse,Not-in-family,Female,<=50K
38.0,10th,Married-civ-spouse,Husband,Male,<=50K
27.0,11th,Married-civ-spouse,Husband,Male,<=50K
56.0,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
48.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
32.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
34.0,Assoc-voc,Separated,Own-child,Female,<=50K
90.0,Some-college,Never-married,Not-in-family,Male,<=50K
39.0,7th-8th,Married-civ-spouse,Not-in-family,Male,>50K
22.0,Some-college,Divorced,Not-in-family,Male,<=50K
67.0,HS-grad,Widowed,Own-child,Female,<=50K
19.0,HS-grad,Divorced,Wife,Female,<=50K
38.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
52.0,HS-grad,Never-married,Own-child,Female,<=50K
66.0,HS-grad,Divorced,Husband,Male,>50K
23.0,HS-grad,Never-married,Not-in-family,Male,<=50K
54.0,Bachelors,Divorced,Not-in-family,Female,<=50K
19.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
21.0,Some-college,Never-married,Own-child,Male,<=50K
36.0,Some-college,Married-spouse-absent,Husband,Male,<=50K
50.0,HS-grad,Never-married,Other-relative,Male,>50K
20.0,HS-grad,Married-civ-spouse,Other-relative,Female,<=50K
19.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
33.0,11th,Never-married,Husband,Male,<=50K
50.0,9th,Married-civ-spouse,Own-child,Male,<=50K
35.0,HS-grad,Divorced,Husband,Male,<=50K
58.0,HS-grad,Never-married,Unmarried,Female,<=50K
23.0,Masters,Never-married,Not-in-family,Female,<=50K
66.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
66.0,Assoc-voc,Never-married,Own-child,Male,<=50K
32.0,10th,Married-civ-spouse,Not-in-family,Female,>50K
30.0,Bachelors,Married-civ-spouse,Own-child,Female,>50K
37.0,Some-college,Divorced,Unmarried,Female,<=50K
41.0,12th,Married-civ-spouse,Husband,Female,<=50K
32.0,Some-college,Never-married,Not-in-family,Female,<=50K
19.0,Some-college,Married-civ-spouse,Own-child,Male,>50K
46.0,HS-grad,Divorced,Husband,Male,<=50K
26.0,7th-8th,Divorced,Husband,Male,>50K
46.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
50.0,10th,Never-married,Unmarried,Female,>50K
42.0,Some-college,Never-married,Husband,Male,<=50K
50.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
61.0,Bachelors,Never-married,Not-in-family,Male,<=50K
61.0,HS-grad,Never-married,Husband,Male,<=50K
32.0,Some-college,Widowed,Husband,Male,<=50K
53.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
41.0,Bachelors,Never-married,Husband,Male,<=50K
25.0,9th,Married-civ-spouse,Other-relative,Male,<=50K
41.0,Some-college,Married-civ-spouse,Other-relative,Male,>50K
37.0,Masters,Married-civ-spouse,Not-in-family,Female,<=50K
37.0,Some-college,Widowed,Husband,Male,>50K
36.0,Bachelors,Divorced,Unmarried,Female,<=50K
27.0,HS-grad,Never-married,Husband,Male,<=50K
20.0,Bachelors,Married-civ-spouse,Unmarried,Male,>50K
66.0,Some-college,Divorced,Unmarried,Female,<=50K
46.0,10th,Never-married,Husband,Male,<=50K
29.0,HS-grad,Divorced,Own-child,Female,>50K
18.0,Some-college,Separated,Husband,Female,<=50K
24.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
58.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
18.0,Some-college,Married-civ-spouse,Not-in-family,Male,>50K
24.0,HS-grad,Never-married,Unmarried,Male,<=50K
55.0,7th-8th,Married-civ-spouse,Not-in-family,Female,<=50K
50.0,Some-college,Married-civ-spouse,Unmarried,Male,>50K
29.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
33.0,Assoc-acdm,Married-civ-spouse,Own-child,Male,>50K
52.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
49.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
31.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
18.0,HS-grad,Never-married,Not-in-family,Male,<=50K
26.0,Masters,Married-civ-spouse,Not-in-family,Male,<=50K
34.0,Some-college,Divorced,Husband,Male,<=50K
21.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
17.0,11th,Married-civ-spouse,Unmarried,Female,<=50K
23.0,Masters,Never-married,Husband,Female,<=50K
38.0,10th,Divorced,Own-child,Female,<=50K
52.0,Some-college,Divorced,Own-child,Male,>50K
33.0,Bachelors,Never-married,Other-relative,Male,<=50K
28.0,Some-college,Divorced,Husband,Male,>50K
42.0,Assoc-voc,Married-civ-spouse,Husband,Female,<=50K
56.0,Some-college,Never-married,Unmarried,Male,>50K
53.0,Some-college,Married-civ-spouse,Husband,Female,>50K
38.0,10th,Never-married,Husband,Male,>50K
41.0,Assoc-acdm,Married-civ-spouse,Wife,Male,>50K
21.0,Some-college,Divorced,Unmarried,Male,>50K
53.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
30.0,HS-grad,Married-civ-spouse,Unmarried,Female,<=50K
19.0,Some-college,Married-civ-spouse,Other-relative,Male,<=50K
38.0,HS-grad,Separated,Not-in-family,Male,>50K
22.0,11th,Married-civ-spouse,Not-in-family,Male,>50K
20.0,HS-grad,Never-married,Husband,Female,<=50K
46.0,12th,Widowed,Husband,Male,<=50K
22.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
36.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
53.0,Assoc-voc,Married-civ-spouse,Own-child,Male,<=50K
33.0,Preschool,Divorced,Not-in-family,Male,<=50K
45.0,HS-grad,Never-married,Not-in-family,Male,<=50K
29.0,Bachelors,Divorced,Own-child,Female,<=50K
27.0,Doctorate,Separated,Husband,Male,>50K
37.0,Masters,Never-married,Own-child,Female,<=50K
31.0,HS-grad,Divorced,Husband,Female,>50K
17.0,11th,Divorced,Not-in-family,Male,<=50K
51.0,Some-college,Married-civ-spouse,Own-child,Female,>50K
28.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
59.0,HS-grad,Never-married,Husband,Female,<=50K
40.0,HS-grad,Never-married,Not-in-family,Female,<=50K
45.0,1st-4th,Married-civ-spouse,Wife,Male,<=50K
27.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
49.0,Masters,Never-married,Husband,Male,<=50K
27.0,HS-grad,Married-civ-spouse,Other-relative,Male,<=50K
35.0,HS-grad,Married-civ-spouse,Unmarried,Female,>50K
33.0,Assoc-voc,Divorced,Husband,Female,<=50K
37.0,HS-grad,Divorced,Unmarried,Male,>50K
50.0,HS-grad,Never-married,Husband,Male,<=50K
81.0,11th,Never-married,Husband,Female,<=50K
52.0,Bachelors,Never-married,Husband,Male,<=50K
62.0,HS-grad,Never-married,Not-in-family,Male,<=50K
47.0,7th-8th,Married-civ-spouse,Wife,Female,<=50K
18.0,HS-grad,Never-married,Husband,Male,<=50K
35.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
36.0,9th,Married-civ-spouse,Unmarried,Male,<=50K
19.0,7th-8th,Divorced,Own-child,Male,<=50K
30.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
34.0,Assoc-voc,Never-married,Own-child,Male,<=50K
19.0,HS-grad,Never-married,Own-child,Female,<=50K
28.0,Some-college,Married-civ-spouse,Not-in-family,Male,>50K
31.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
56.0,HS-grad,Divorced,Not-in-family,Male,<=50K
39.0,Masters,Married-civ-spouse,Own-child,Male,<=50K
27.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
30.0,Assoc-acdm,Never-married,Husband,Female,>50K
24.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
19.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
28.0,Bachelors,Divorced,Unmarried,Male,<=50K
43.0,HS-grad,Never-married,Husband,Female,>50K
46.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
29.0,HS-grad,Never-married,Husband,Male,<=50K
28.0,10th,Never-married,Wife,Male,>50K
43.0,Bachelors,Divorced,Husband,Male,>50K
26.0,7th-8th,Separated,Other-relative,Male,>50K
28.0,Bachelors,Divorced,Unmarried,Male,<=50K
22.0,Bachelors,Never-married,Unmarried,Female,<=50K
40.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
22.0,Masters,Married-civ-spouse,Other-relative,Male,>50K
52.0,Some-college,Never-married,Husband,Female,>50K
35.0,HS-grad,Never-married,Husband,Female,<=50K
66.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
36.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
52.0,HS-grad,Divorced,Husband,Female,<=50K
56.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
23.0,Bachelors,Never-married,Own-child,Female,<=50K
37.0,Some-college,Married-civ-spouse,Husband,Male,>50K
37.0,12th,Married-civ-spouse,Unmarried,Male,<=50K
26.0,Bachelors,Never-married,Husband,Male,<=50K
25.0,HS-grad,Never-married,Husband,Male,<=50K
36.0,Some-college,Never-married,Husband,Male,<=50K
27.0,5th-6th,Never-married,Unmarried,Male,<=50K
38.0,HS-grad,Divorced,Not-in-family,Male,<=50K
22.0,HS-grad,Divorced,Not-in-family,Male,<=50K
20.0,Doctorate,Never-married,Not-in-family,Male,<=50K
37.0,HS-grad,Never-married,Other-relative,Male,<=50K
21.0,Assoc-voc,Never-married,Not-in-family,Male,>50K
51.0,Bachelors,Divorced,Not-in-family,Female,<=50K
47.0,Some-college,Divorced,Not-in-family,Female,<=50K
25.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
31.0,Assoc-voc,Married-civ-spouse,Own-child,Male,>50K
24.0,Bachelors,Divorced,Husband,Male,<=50K
52.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
31.0,Some-college,Separated,Not-in-family,Male,<=50K
34.0,Some-college,Never-married,Husband,Male,<=50K
41.0,Bachelors,Separated,Husband,Male,<=50K
51.0,HS-grad,Divorced,Husband,Male,>50K
36.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
49.0,Doctorate,Married-civ-spouse,Not-in-family,Female,>50K
60.0,Some-college,Never-married,Not-in-family,Female,<=50K
37.0,Assoc-acdm,Divorced,Unmarried,Male,<=50K
89.0,Some-college,Never-married,Not-in-family,Male,<=50K
25.0,HS-grad,Never-married,Wife,Female,<=50K
30.0,Assoc-voc,Widowed,Not-in-family,Female,<=50K
56.0,Assoc-acdm,Divorced,Other-relative,Male,>50K
33.0,10th,Divorced,Husband,Male,<=50K
28.0,Assoc-acdm,Widowed,Unmarried,Female,<=50K
26.0,HS-grad,Divorced,Wife,Male,<=50K
37.0,1st-4th,Never-married,Not-in-family,Female,<=50K
43.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
19.0,Some-college,Divorced,Own-child,Male,<=50K
80.0,Some-college,Never-married,Husband,Male,<=50K
23.0,Assoc-acdm,Never-married,Own-child,Male,>50K
30.0,Bachelors,Never-married,Husband,Male,>50K
58.0,Some-college,Divorced,Other-relative,Male,<=50K
23.0,10th,Married-civ-spouse,Husband,Male,<=50K
18.0,Some-college,Never-married,Husband,Female,>50K
56.0,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
36.0,Masters,Never-married,Husband,Female,>50K
65.0,Preschool,Never-married,Own-child,Female,<=50K
31.0,HS-grad,Never-married,Other-relative,Male,<=50K
40.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
19.0,HS-grad,Never-married,Husband,Male,<=50K
20.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
32.0,Bachelors,Divorced,Not-in-family,Male,>50K
24.0,Some-college,Married-civ-spouse,Unmarried,Male,>50K
43.0,Some-college,Never-married,Not-in-family,Female,<=50K
47.0,10th,Married-civ-spouse,Own-child,Male,<=50K
40.0,Bachelors,Never-married,Not-in-family,Male,<=50K
52.0,HS-grad,Never-married,Own-child,Male,<=50K
80.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
29.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
25.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
29.0,7th-8th,Widowed,Own-child,Male,<=50K
34.0,HS-grad,Separated,Unmarried,Male,<=50K
29.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
44.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
57.0,7th-8th,Never-married,Own-child,Male,<=50K
41.0,Doctorate,Divorced,Unmarried,Male,<=50K
48.0,Some-college,Married-civ-spouse,Other-relative,Male,<=50K
38.0,Some-college,Never-married,Husband,Female,<=50K
25.0,Bachelors,Never-married,Husband,Male,<=50K
37.0,Masters,Divorced,Not-in-family,Male,<=50K
68.0,HS-grad,Divorced,Husband,Female,<=50K
30.0,Assoc-acdm,Never-married,Own-child,Male,<=50K
44.0,Some-college,Never-married,Own-child,Male,<=50K
23.0,HS-grad,Married-civ-spouse,Other-relative,Male,<=50K
19.0,HS-grad,Divorced,Not-in-family,Male,<=50K
62.0,Assoc-voc,Never-married,Own-child,Male,<=50K
23.0,Some-college,Married-civ-spouse,Own-child,Female,<=50K
38.0,HS-grad,Never-married,Husband,Female,>50K
27.0,Some-college,Never-married,Husband,Male,<=50K
34.0,Some-college,Separated,Not-in-family,Female,<=50K
32.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
33.0,Bachelors,Never-married,Husband,Male,<=50K
17.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
48.0,Masters,Married-civ-spouse,Not-in-family,Male,<=50K
51.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
55.0,Masters,Never-married,Unmarried,Female,<=50K
39.0,Some-college,Never-married,Not-in-family,Male,<=50K
17.0,HS-grad,Divorced,Other-relative,Female,<=50K
24.0,11th,Married-civ-spouse,Own-child,Male,<=50K
32.0,HS-grad,Married-civ-spouse,Unmarried,Female,<=50K
62.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
61.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
40.0,Some-college,Divorced,Husband,Male,<=50K
20.0,Bachelors,Never-married,Husband,Female,<=50K
34.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
17.0,Bachelors,Never-married,Husband,Male,<=50K
56.0,Masters,Married-civ-spouse,Husband,Male,<=50K
26.0,Assoc-voc,Never-married,Unmarried,Female,<=50K
54.0,Bachelors,Married-civ-spouse,Other-relative,Male,<=50K
23.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
64.0,Masters,Married-civ-spouse,Unmarried,Female,>50K
45.0,11th,Married-civ-spouse,Husband,Female,>50K
30.0,Assoc-voc,Married-civ-spouse,Not-in-family,Male,>50K
52.0,12th,Never-married,Not-in-family,Male,<=50K
52.0,12th,Never-married,Unmarried,Male,<=50K
45.0,HS-grad,Never-married,Own-child,Female,<=50K
39.0,HS-grad,Never-married,Husband,Male,<=50K
89.0,Masters,Divorced,Not-in-family,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Wife,Male,<=50K
31.0,Bachelors,Never-married,Unmarried,Male,<=50K
38.0,Assoc-voc,Married-civ-spouse,Not-in-family,Female,<=50K
22.0,11th,Never-married,Not-in-family,Male,<=50K
41.0,12th,Married-civ-spouse,Husband,Male,<=50K
22.0,11th,Married-civ-spouse,Husband,Male,<=50K
48.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
26.0,HS-grad,Separated,Not-in-family,Female,>50K
31.0,HS-grad,Never-married,Not-in-family,Male,<=50K
49.0,HS-grad,Never-married,Unmarried,Male,<=50K
64.0,HS-grad,Never-married,Other-relative,Female,<=50K
44.0,Bachelors,Never-married,Husband,Female,>50K
41.0,HS-grad,Married-civ-spouse,Own-child,Female,>50K
57.0,HS-grad,Never-married,Not-in-family,Male,<=50K
56.0,Bachelors,Never-married,Husband,Female,<=50K
36.0,Some-college,Widowed,Not-in-family,Male,>50K
39.0,Some-college,Married-civ-spouse,Husband,Male,>50K
40.0,Assoc-voc,Never-married,Husband,Male,<=50K
35.0,10th,Married-civ-spouse,Own-child,Female,<=50K
48.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
25.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
38.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
18.0,Some-college,Never-married,Wife,Male,<=50K
51.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
30.0,Bachelors,Divorced,Wife,Female,<=50K
41.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
62.0,Some-college,Separated,Not-in-family,Male,<=50K
18.0,Some-college,Never-married,Own-child,Female,<=50K
22.0,HS-grad,Never-married,Not-in-family,Male,<=50K
55.0,Some-college,Divorced,Unmarried,Male,<=50K
42.0,HS-grad,Divorced,Other-relative,Male,>50K
32.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
27.0,10th,Never-married,Not-in-family,Male,<=50K
61.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
60.0,Bachelors,Married-civ-spouse,Unmarried,Male,<=50K
25.0,Masters,Separated,Husband,Male,<=50K
35.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
58.0,Bachelors,Never-married,Husband,Male,<=50K
23.0,Assoc-acdm,Married-civ-spouse,Other-relative,Female,<=50K
46.0,HS-grad,Never-married,Husband,Male,<=50K
51.0,10th,Married-civ-spouse,Husband,Male,<=50K
22.0,Bachelors,Married-civ-spouse,Unmarried,Female,<=50K
33.0,HS-grad,Separated,Unmarried,Male,<=50K
35.0,HS-grad,Divorced,Husband,Male,<=50K
40.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
28.0,HS-grad,Never-married,Not-in-family,Female,<=50K
39.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
41.0,Some-college,Divorced,Husband,Male,<=50K
81.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
26.0,HS-grad,Divorced,Unmarried,Female,<=50K
31.0,Masters,Never-married,Not-in-family,Female,<=50K
26.0,7th-8th,Married-civ-spouse,Husband,Female,>50K
45.0,11th,Never-married,Husband,Female,<=50K
43.0,HS-grad,Never-married,Own-child,Male,<=50K
49.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
29.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
46.0,Assoc-acdm,Married-civ-spouse,Husband,Female,<=50K
37.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
47.0,Some-college,Never-married,Husband,Male,<=50K
55.0,Some-college,Never-married,Husband,Male,<=50K
51.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
33.0,HS-grad,Divorced,Not-in-family,Male,<=50K
33.0,Masters,Never-married,Husband,Male,<=50K
30.0,Some-college,Never-married,Husband,Female,<=50K
25.0,7th-8th,Never-married,Wife,Male,<=50K
19.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
45.0,HS-grad,Never-married,Own-child,Female,>50K
52.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
51.0,Bachelors,Never-married,Husband,Male,>50K
31.0,Some-college,Separated,Husband,Female,<=50K
19.0,11th,Married-civ-spouse,Unmarried,Male,<=50K
64.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
51.0,10th,Married-civ-spouse,Own-child,Male,<=50K
46.0,Some-college,Never-married,Not-in-family,Female,<=50K
50.0,HS-grad,Married-civ-spouse,Other-relative,Male,<=50K
53.0,Some-college,Married-civ-spouse,Unmarried,Male,>50K
40.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
36.0,Assoc-acdm,Divorced,Husband,Male,<=50K
41.0,Bachelors,Never-married,Not-in-family,Female,<=50K
42.0,Assoc-voc,Never-married,Husband,Male,<=50K
22.0,Bachelors,Married-civ-spouse,Unmarried,Female,<=50K
56.0,Bachelors,Never-married,Husband,Male,>50K
17.0,11th,Divorced,Not-in-family,Female,<=50K
44.0,HS-grad,Divorced,Husband,Female,>50K
45.0,Some-college,Married-civ-spouse,Wife,Male,<=50K
24.0,Bachelors,Divorced,Husband,Male,<=50K
44.0,Some-college,Never-married,Husband,Female,<=50K
27.0,10th,Married-civ-spouse,Wife,Female,<=50K
51.0,10th,Married-civ-spouse,Husband,Female,<=50K
57.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
65.0,Assoc-voc,Never-married,Not-in-family,Male,<=50K
66.0,HS-grad,Married-spouse-absent,Husband,Female,>50K
44.0,Bachelors,Married-civ-spouse,Own-child,Female,<=50K
61.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
89.0,Bachelors,Divorced,Husband,Female,>50K
37.0,Masters,Never-married,Wife,Male,<=50K
37.0,HS-grad,Never-married,Husband,Male,<=50K
40.0,HS-grad,Divorced,Unmarried,Female,<=50K
45.0,7th-8th,Married-civ-spouse,Wife,Male,<=50K
31.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
43.0,7th-8th,Married-civ-spouse,Unmarried,Male,<=50K
52.0,Some-college,Divorced,Husband,Male,<=50K
24.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
21.0,10th,Never-married,Own-child,Male,<=50K
22.0,Prof-school,Married-civ-spouse,Own-child,Male,<=50K
42.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
32.0,HS-grad,Divorced,Not-in-family,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
36.0,HS-grad,Divorced,Husband,Female,<=50K
22.0,11th,Married-civ-spouse,Husband,Male,>50K
39.0,Some-college,Never-married,Wife,Female,>50K
49.0,Some-college,Married-civ-spouse,Own-child,Male,>50K
51.0,Some-college,Married-civ-spouse,Other-relative,Male,<=50K
44.0,7th-8th,Married-civ-spouse,Wife,Male,>50K
56.0,12th,Married-civ-spouse,Not-in-family,Male,>50K
33.0,Some-college,Never-married,Husband,Female,>50K
43.0,11th,Divorced,Husband,Male,>50K
46.0,Some-college,Married-civ-spouse,Wife,Male,<=50K
40.0,Some-college,Never-married,Husband,Female,<=50K
38.0,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
37.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
42.0,Bachelors,Divorced,Husband,Male,>50K
38.0,HS-grad,Never-married,Own-child,Female,<=50K
67.0,12th,Divorced,Husband,Male,<=50K
26.0,HS-grad,Divorced,Husband,Male,<=50K
26.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
28.0,Masters,Married-civ-spouse,Husband,Male,>50K
67.0,Some-college,Married-civ-spouse,Husband,Male,>50K
40.0,Some-college,Married-civ-spouse,Husband,Male,>50K
43.0,7th-8th,Married-civ-spouse,Husband,Female,<=50K
45.0,HS-grad,Separated,Own-child,Male,<=50K
21.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
50.0,Some-college,Never-married,Own-child,Male,<=50K
35.0,HS-grad,Never-married,Husband,Male,<=50K
39.0,9th,Never-married,Not-in-family,Male,<=50K
39.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
26.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
30.0,Assoc-voc,Divorced,Husband,Female,>50K
23.0,Prof-school,Never-married,Not-in-family,Female,<=50K
37.0,HS-grad,Married-civ-spouse,Wife,Male,>50K
53.0,9th,Never-married,Own-child,Male,<=50K
49.0,Masters,Married-civ-spouse,Own-child,Male,<=50K
38.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
21.0,11th,Never-married,Own-child,Male,>50K
23.0,Assoc-acdm,Married-civ-spouse,Wife,Female,<=50K
44.0,Assoc-acdm,Married-civ-spouse,Not-in-family,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
63.0,HS-grad,Never-married,Own-child,Male,<=50K
33.0,Bachelors,Married-spouse-absent,Not-in-family,Female,<=50K
38.0,Doctorate,Married-civ-spouse,Not-in-family,Male,>50K
24.0,7th-8th,Married-civ-spouse,Unmarried,Male,<=50K
21.0,Bachelors,Never-married,Not-in-family,Male,<=50K
42.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
23.0,11th,Never-married,Unmarried,Male,<=50K
44.0,Some-college,Married-spouse-absent,Husband,Female,>50K
41.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
28.0,Some-college,Married-spouse-absent,Other-relative,Female,<=50K
22.0,HS-grad,Never-married,Husband,Male,>50K
61.0,HS-grad,Never-married,Unmarried,Male,<=50K
59.0,10th,Married-civ-spouse,Husband,Male,>50K
18.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
22.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
53.0,HS-grad,Widowed,Own-child,Male,<=50K
53.0,HS-grad,Never-married,Own-child,Male,<=50K
39.0,HS-grad,Never-married,Husband,Female,<=50K
23.0,HS-grad,Married-civ-spouse,Unmarried,Male,<=50K
54.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
25.0,Bachelors,Married-spouse-absent,Wife,Male,<=50K
56.0,HS-grad,Divorced,Husband,Female,<=50K
34.0,HS-grad,Divorced,Unmarried,Male,>50K
54.0,7th-8th,Never-married,Own-child,Male,>50K
19.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
30.0,HS-grad,Never-married,Wife,Male,<=50K
36.0,Masters,Married-civ-spouse,Husband,Male,>50K
58.0,Bachelors,Never-married,Husband,Male,>50K
23.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
22.0,Some-college,Never-married,Unmarried,Female,<=50K
28.0,HS-grad,Widowed,Own-child,Male,<=50K
22.0,Some-college,Married-spouse-absent,Husband,Male,<=50K
27.0,12th,Never-married,Husband,Female,<=50K
24.0,Some-college,Married-civ-spouse,Not-in-family,Male,>50K
48.0,Prof-school,Never-married,Not-in-family,Female,<=50K
37.0,Bachelors,Never-married,Wife,Female,>50K
46.0,Bachelors,Married-civ-spouse,Other-relative,Male,<=50K
28.0,HS-grad,Never-married,Not-in-family,Male,>50K
